ID,CONJUNTODADOS_PRODUTO,TABELA,ORDEM_ORIGEM,TABELA_ORIGEM,SISTEMA_ORIGEM,SERVIDOR_ORIGEM,DATABASE_ORIGEM,SCHEMA_ORIGEM,TIPO_CONEXAO,REPOSITORIO,MECANICA,FREQUENCIA,MODO_ESCRITA
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_ATL_REGRAS_VALIDAR_HISTORICO,Reserva de Dados Técnicos,TB_BI_ODS_RL_ATL_REGRAS_VALIDAR_HISTORICO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_ATL_TRILHA_LOG,Reserva de Dados Técnicos,TB_BI_ODS_RL_ATL_TRILHA_LOG,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_ATL_USUARIO,Reserva de Dados Técnicos,TB_BI_ODS_RL_ATL_USUARIO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AFL_REL_CONTAS_ORIG_MIDIA,Banco Digital,TB_BI_ODS_RL_BCD_AFL_REL_CONTAS_ORIG_MIDIA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_ANALITICO_CLI_CTA_MOVTO,Banco Digital,TB_BI_ODS_RL_BCD_ANALITICO_CLI_CTA_MOVTO,1,RL_BCD_ANALITICO_CLI_CTA_MOVTO,Oracle,PANVDBP420D,BI_ODS,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_ANOT_CREDITO,Banco Digital,TB_BI_ODS_RL_BCD_AUT_ANOT_CREDITO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_BLOQ_ORD_PAG,Banco Digital,TB_BI_ODS_RL_BCD_AUT_BLOQ_ORD_PAG,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_LOG_PESSOAS,Reserva de Dados Técnicos,TB_BI_ODS_RL_BCD_AUT_LOG_PESSOAS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_MOV_INT_RECUSADOS,Banco Digital,TB_BI_ODS_RL_BCD_AUT_MOV_INT_RECUSADOS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_MOV_INTERNOS,Banco Digital,TB_BI_ODS_RL_BCD_AUT_MOV_INTERNOS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_MSG_END_ENVIADA,Banco Digital,TB_BI_ODS_RL_BCD_AUT_MSG_END_ENVIADA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_MSG_END_RECEBIDA,Banco Digital,TB_BI_ODS_RL_BCD_AUT_MSG_END_RECEBIDA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_PARTICIPACOES,Banco Digital,TB_BI_ODS_RL_BCD_AUT_PARTICIPACOES,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_PARTICIPANTE_PIX,Banco Digital,TB_BI_ODS_RL_BCD_AUT_PARTICIPANTE_PIX,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_SOLICIT_PORTAB_SALARIO,Banco Digital,TB_BI_ODS_RL_BCD_AUT_SOLICIT_PORTAB_SALARIO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_STATUS_ANOT_CRED,Banco Digital,TB_BI_ODS_RL_BCD_AUT_STATUS_ANOT_CRED,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_STATUS_ORD_PAG,Banco Digital,TB_BI_ODS_RL_BCD_AUT_STATUS_ORD_PAG,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_AUT_TRANSACOES_PIX,Banco Digital,TB_BI_ODS_RL_BCD_AUT_TRANSACOES_PIX,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_CRV_REL_CPF_UNICO,Reserva de Dados Técnicos,TB_BI_ODS_RL_BCD_CRV_REL_CPF_UNICO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_DNA_CLIENTE,Reserva de Dados Técnicos,TB_BI_ODS_RL_BCD_DNA_CLIENTE,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_GLM_DESC_PRODUTO,Banco Digital,TB_BI_ODS_RL_BCD_GLM_DESC_PRODUTO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_GLM_LIMITE,Banco Digital,TB_BI_ODS_RL_BCD_GLM_LIMITE,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_OFERTA_DE_CREDITO_EP,Banco Digital,TB_BI_ODS_RL_BCD_OFERTA_DE_CREDITO_EP,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_PROFISSOES,Banco Digital,TB_BI_ODS_RL_BCD_PROFISSOES,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_REL_DNA_CLIENTE_BANCO_DIGITAL,Banco Digital,TB_BI_ODS_RL_BCD_REL_DNA_CLIENTE_BANCO_DIGITAL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BCD_TRANSACOES_SPB,Banco Digital,TB_BI_ODS_RL_BCD_TRANSACOES_SPB,1,RL_BCD_TRANSACOES_SPB,Oracle,PANVDBP420D,BI_ODS,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_AFL_REL_CONT_ORIG_MID,Reserva de Dados Técnicos,TB_BI_ODS_RL_BDG_AFL_REL_CONT_ORIG_MID,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_APPSFLYER_CONTROLE_AWS,Reserva de Dados Técnicos,TB_BI_ODS_RL_BDG_APPSFLYER_CONTROLE_AWS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_APPSFLYER_INAPPS,Banco Digital,TB_BI_ODS_RL_BDG_APPSFLYER_INAPPS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_APPSFLYER_INAPPS_RETARG,Banco Digital,TB_BI_ODS_RL_BDG_APPSFLYER_INAPPS_RETARG,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_APPSFLYER_INSTALLS,Banco Digital,TB_BI_ODS_RL_BDG_APPSFLYER_INSTALLS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_APPSFLYER_UNINSTALL,Reserva de Dados Técnicos,TB_BI_ODS_RL_BDG_APPSFLYER_UNINSTALL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_AUT_REL_PORT_RESUMO,Reserva de Dados Técnicos,TB_BI_ODS_RL_BDG_AUT_REL_PORT_RESUMO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_MONITORIA_RECARGA_CELULAR,Reserva de Dados Técnicos,TB_BI_ODS_RL_BDG_MONITORIA_RECARGA_CELULAR,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_RECARGA_CELULAR,Banco Digital,TB_BI_ODS_RL_BDG_RECARGA_CELULAR,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_RECARGA_HISTORICO_ESTORNO,Banco Digital,TB_BI_ODS_RL_BDG_RECARGA_HISTORICO_ESTORNO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_BDG_RESPOSTA_CRIVO,Reserva de Dados Técnicos,TB_BI_ODS_RL_BDG_RESPOSTA_CRIVO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_ATIV_GESTAO_ACORDO,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_ATIV_GESTAO_ACORDO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_BEM_FIN_PROP,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_BEM_FIN_PROP,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_BEM_FINANC,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_BEM_FINANC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_BEM_FINANC_MOLICAR,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_BEM_FINANC_MOLICAR,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_CLI_NEGATIVADO,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_CLI_NEGATIVADO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_CONS_PERFIL,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_CONS_PERFIL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_GRAVAME,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_GRAVAME,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_MESA_CREDITO,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_MESA_CREDITO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_MODALIDADE_DECISAO,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_MODALIDADE_DECISAO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_MODELO_DECISAO_ACORDO,Recuperação de Crédito,TB_BI_ODS_RL_CAD_MODELO_DECISAO_ACORDO,1,RL_CAD_MODELO_DECISAO_ACORDO,Oracle,PANVDBP420D,BI_ODS,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_TICKET_ASSESSORIA,Recuperação de Crédito,TB_BI_ODS_RL_CBR_API_TICKET_ASSESSORIA,1,TICKETASSESSORIA,MYSQL,jdbc:mysql://panrdsapicobranca-cluster.cluster-ro-cdmkee07pxaq.us-east-1.rds.amazonaws.com:3306,PANRDSAPICOBRANCA,-,142086_PKG_RL_CBR_API_TICKET_ASSESSORIA,Pendente Engenheiro de Dados,AUTOMATICA,Diária,APPEND
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_MOV_VEIC,Veículos,TB_BI_ODS_RL_CAD_MOV_VEIC,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_PRODUTO_VEIC,Veículos,TB_BI_ODS_RL_CAD_PRODUTO_VEIC,1,RL_CAD_PRODUTO_VEIC,Oracle,PANVDBP420D,BI_ODS,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CAD_RELAC_ORIG,Reserva de Dados Técnicos,TB_BI_ODS_RL_CAD_RELAC_ORIG,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_CLIENTE_CHAT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CANAIS_CLIENTE_CHAT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_OUVIDORIA,Reserva de Dados Técnicos,TB_BI_ODS_RL_CANAIS_OUVIDORIA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_ATEND_AREA,Reserva de Dados Técnicos,TB_BI_ODS_RL_CANAIS_SAC_ATEND_AREA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_ATEND_TIPO,Reserva de Dados Técnicos,TB_BI_ODS_RL_CANAIS_SAC_ATEND_TIPO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_HELP_DEPARTAMENT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CANAIS_SAC_HELP_DEPARTAMENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_HELP_DESK,Reserva de Dados Técnicos,TB_BI_ODS_RL_CANAIS_SAC_HELP_DESK,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CANAIS_SAC_SDC_2430,Reserva de Dados Técnicos,TB_BI_ODS_RL_CANAIS_SAC_SDC_2430,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_ACORDO_CARTOES_PARCELA,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_ACORDO_CARTOES_PARCELA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_CONS_CTR_EVENT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_API_CONS_CTR_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_CONSULTA_EVENT,Recuperação de Crédito,TB_BI_ODS_RL_CBR_API_CONSULTA_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_CRIAR_TICKET_EVENT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_API_CRIAR_TICKET_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_ENC_TICKET_EVENT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_API_ENC_TICKET_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_GER_BOLETO_EVENT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_API_GER_BOLETO_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_NEG_CONSIG_EVENT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_API_NEG_CONSIG_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_NEG_CRT_ATV_EVENT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_API_NEG_CRT_ATV_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_NEG_CRT_EVENT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_API_NEG_CRT_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_NEG_VEICULO_EVENT,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_API_NEG_VEICULO_EVENT,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_API_TICKET_ASSESSORIA_CTR,Recuperação de Crédito,TB_BI_ODS_RL_CBR_API_TICKET_ASSESSORIA_CTR,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_BLACKLISTCONTATOS,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_BLACKLISTCONTATOS,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_BOLETO_PARCELA,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_BOLETO_PARCELA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_CARTEIRA_COBRA_CARTOES,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_CARTEIRA_COBRA_CARTOES,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_CGO_REMESSA_SERASA,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_CGO_REMESSA_SERASA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_CGO_RETORNO_BV,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_CGO_RETORNO_BV,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_CGO_RETORNO_SERASA,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_CGO_RETORNO_SERASA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_CRT_CONSOLIDACAO_BV_SERASA,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_CRT_CONSOLIDACAO_BV_SERASA,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_CRT_REMESSA_BV,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_CRT_REMESSA_BV,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_CRT_RETORNO_BV,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_CRT_RETORNO_BV,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_CTRO,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_CTRO,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_CTRO_PANSOL,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_CTRO_PANSOL,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_DISCADOR,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_DISCADOR,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_ENRIQ_TEL_DISTRIB_HIST,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_ENRIQ_TEL_DISTRIB_HIST,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_ENRIQ_TEL_MOBILETRUST,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_ENRIQ_TEL_MOBILETRUST,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_IMB_REMESSA_10407,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_IMB_REMESSA_10407,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_IMB_REMESSA_37464,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_IMB_REMESSA_37464,1,,,,,,,,,,
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_IMB_RETORNO_10407,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_IMB_RETORNO_10407,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CONSIGNADO_ACESSOPAN_TUSU,Consignado,TB_CONSIGNADO_ACESSOPAN_TUSU,1,TUSU,SQL Server,PANFDBP3047,ACESSOPAN,SYSFUNC,jb_ing_raw_consignado_acessopan_tusu,Pendente Engenheiro de Dados,AUTOMATICA,Diario as 09,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_CCCRE,Consignado,TB_CONSIGNADO_CDCPAN_CCCRE,1,CCCRE,SQL_SERVER,PANFDBP3047,CDCPAN,SYSFUNC,jb_ing_raw_consignado_cdcpan_cccre,Pendente Engenheiro de Dados,AUTOMATICA,Diário as 8,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_CCLIP,Consignado,TB_CONSIGNADO_CDCPAN_CCLIP,1,CCLIP,SQL Server,PANDB2513,CDCPAN,SYSFUNC,datalake-replicacao-raw-consignado-sysfunc-cclip-full,Pendente Engenheiro de Dados,AUTOMATICA,DIARIO,OVERWRITE
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_COPER,Consignado,TB_CONSIGNADO_CDCPAN_COPER,1,COPER,SQL Server,PANDB2513,CDCPAN,SYSFUNC,datalake-replicacao-raw-consignado-sysfunc-coper-full,Pendente Engenheiro de Dados,AUTOMATICA,MENSAL,OVERWRITE
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_CPARC,Consignado,TB_CONSIGNADO_CDCPAN_CPARC,1,CPARC,SQL_SERVER,PANFDBP3047,CDCPAN,sysfunc,jb_ing_raw_consignado_cdcpan_cparc,Pendente Engenheiro de Dados,AUTOMATICA,Diária às 9h,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_CTOPSLDCRIORG,Consignado,TB_CONSIGNADO_CDCPAN_CTOPSLDCRIORG,1,CTOPSLDCRIORG,SQL_SERVER,PANFDBP3047,CDCPAN,sysfunc,jb_ing_raw_consignado_cdcpan_ctopsldcriorg,Pendente Engenheiro de Dados,AUTOMATICA,Diária às 9h,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_EBOLE,Consignado,TB_CONSIGNADO_CDCPAN_EBOLE,1,EBOLE,SQL Server,PANFDBP3047,CDCPAN,SYSFUNC,jb_ing_raw_consignado_cdcpan_ebole,Pendente Engenheiro de Dados,AUTOMATICA,Diario as 09,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_ELROTD,Consignado,TB_CONSIGNADO_CDCPAN_ELROTD,1,ELROTD,SQL Server,PANFDBP3047,CDCPAN,SYSFUNC,jb_ing_raw_consignado_cdcpan_elrotd,Pendente Engenheiro de Dados,AUTOMATICA,Diario as 09,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_ETRAINSS,Consignado,TB_CONSIGNADO_CDCPAN_ETRAINSS,1,ETRAINSS,SQL_SERVER,PANFDBP3047,SYSFUNC,CDCPAN,jb_ing_raw_consignado_cdcpan_etrainss,Pendente Engenheiro de Dados,AUTOMATICA,Diário as 8,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_TBANC,Consignado,TB_CONSIGNADO_CDCPAN_TBANC,1,TBANC,SQL_SERVER,PANFDBP3047,CDCPAN,sysfunc,datalake-replicacao-raw-full-banktools-002,Pendente Engenheiro de Dados,AUTOMATICA,Diária às 3h,OVERWRITE
DB_PAN_DL_RAW.TB_CONSIGNADO_CDCPAN_THFIN,Consignado,TB_CONSIGNADO_CDCPAN_THFIN,1,THFIN,SQL SERVER,PANFDBP3047,CDCPAN,SYSFUNC,datalake-replicacao-raw-full-banktools-002,Pendente Engenheiro de Dados,AUTOMATICA,Diária às 3h,OVERWRITE
DB_PAN_DL_RAW.TB_CONSIGNADO_CTCPAN_CTOPERORG,Consignado,TB_CONSIGNADO_CTCPAN_CTOPERORG,1,CTOPERORG,SQL_SERVER,PANFDBP3047,CTCPAN,sysfunc,jb_ing_raw_consignado_ctcpan_ctoperorg,Pendente Engenheiro de Dados,AUTOMATICA,Diária às 6h,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CTCPAN_CTRETOPERINT,Consignado,TB_CONSIGNADO_CTCPAN_CTRETOPERINT,1,CTRETOPERINT,SQL SERVER,PANFDBP3047,CTCPAN,SYSFUNC,jb_ing_raw_consignado_ctcpan_ctretoperint,Pendente Engenheiro de Dados,AUTOMATICA,Diário,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CTCPAN_ETOPERINT,Consignado,TB_CONSIGNADO_CTCPAN_ETOPERINT,1,ETOPERINT,SQL Server,PANFDBP3047,CTCPAN,SYSFUNC,jb_ing_raw_consignado_ctcpan_etoperint,Pendente Engenheiro de Dados,AUTOMATICA,Diario as 09,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CTCPAN_ETOPERORG,Consignado,TB_CONSIGNADO_CTCPAN_ETOPERORG,1,ETOPERORG,SQL Server,PANFDBP3047,CTCPAN,SYSFUNC,jb_ing_raw_consignado_ctcpan_etoperorg,Pendente Engenheiro de Dados,AUTOMATICA,Diario as 09,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_CTCPAN_ETSLDINT,Consignado,TB_CONSIGNADO_CTCPAN_ETSLDINT,1,ETSLDINT,SQL Server,PANFDBP3047,CTCPAN,SYSFUNC,jb_ing_raw_consignado_ctcpan_etsldint,Pendente Engenheiro de Dados,AUTOMATICA,Diario as 09,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_FGTSPAN_COFGTS,Consignado,TB_CONSIGNADO_FGTSPAN_COFGTS,1,COFGTS,SQL_SERVER,PANFDBP3047,FGTSPAN,SYSFUNC,jb_ing_raw_consignado_fgtspan_cofgts,Pendente Engenheiro de Dados,AUTOMATICA,Diário as 8,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_FGTSPAN_EBOLE,Consignado,TB_CONSIGNADO_FGTSPAN_EBOLE,1,EBOLE,SQL_SERVER,PANFDBP3047,FGTSPAN,SYSFUNC,jb_ing_raw_consignado_fgtspan_ebole,Pendente Engenheiro de Dados,AUTOMATICA,Diário as 8,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_FGTSPAN_FGTSOBJLOG,Consignado,TB_CONSIGNADO_FGTSPAN_FGTSOBJLOG,1,FGTSOBJLOG,SQL_SERVER,PANFDBP3047,FGTSPAN,SYSFUNC,jb_ing_raw_consignado_fgtspan_fgtsobjlog,Pendente Engenheiro de Dados,AUTOMATICA,Diário as 8,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_PROPOSTAUTPAN_CMOVP,Consignado,TB_CONSIGNADO_PROPOSTAUTPAN_CMOVP,1,CMOVP,SQL_SERVER,PANFDBP3047,PROPOSTAUTPAN,SYSFUNC,jb_ing_raw_consignado_propostautpan_cmovp,Pendente Engenheiro de Dados,AUTOMATICA,Diário as 21,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_PROPOSTAUTPAN_TDECI,Consignado,TB_CONSIGNADO_PROPOSTAUTPAN_TDECI,1,TDECI,SQL_SERVER,PANFDBP3047,PROPOSTAUTPAN,SYSFUNC,datalake-replicacao-raw-full-funcao-tdeci,Pendente Engenheiro de Dados,AUTOMATICA,Diário a 1,OVERWRITE
DB_PAN_DL_RAW.TB_CONSIGNADO_PROPOSTAUTPAN_TSTATUSFORM,Consignado,TB_CONSIGNADO_PROPOSTAUTPAN_TSTATUSFORM,1,TSTATUSFORM,SQL_SERVER,PANFDBP3047,PROPOSTAUTPAN,SYSFUNC,datalake-replicacao-raw-full-funcao-tstatusform,Pendente Engenheiro de Dados,AUTOMATICA,Diário a 1,OVERWRITE
DB_PAN_DL_RAW.TB_CONSIGNADO_PROPOSTAUTPAN_TTIPOFORMDIG,Consignado,TB_CONSIGNADO_PROPOSTAUTPAN_TTIPOFORMDIG,1,TTIPOFORMDIG,SQL_SERVER,PANFDBP3047,PROPOSTAUTPAN,SYSFUNC,datalake-replicacao-raw-full-funcao-ttipoformdig,Pendente Engenheiro de Dados,AUTOMATICA,Diário a 1,OVERWRITE
DB_PAN_DL_LEGACY.TB_BI_ODS_RL_CBR_IMB_RETORNO_37464,Reserva de Dados Técnicos,TB_BI_ODS_RL_CBR_IMB_RETORNO_37464,1,,,,,,,,,,
DB_PAN_DL_RAW.TB_CONSIGNADO_CTCPAN_CTOPERINT,Consignado,TB_CONSIGNADO_CTCPAN_CTOPERINT,1,CTOPERINT,SQL Server,PANFDBP3047,CTCPAN,SYSFUNC,jb_ing_raw_consignado_ctcpan_ctoperint,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
DB_PAN_DL_RAW.TB_CONSIGNADO_PROPOSTAUTPAN_CCARDOFER,Consignado,TB_CONSIGNADO_PROPOSTAUTPAN_CCARDOFER,1,CCARDOFER,SQL Server,PANFDBP3047,PROPOSTAUTPAN,SYSFUNC,jb_ing_raw_consignado_propostautpan_ccardofer,Pendente Engenheiro de Dados,AUTOMATICA,DIARIA,APPEND
